3629,CLOSED,Will the triton server schedule requests in the queue to GPUs with low memory usage?,,2021-12-01 03:36:26 +0000 UTC
3628,CLOSED,Update model,,2022-10-31 11:40:25 +0000 UTC
3627,OPEN,health check should not say it's ready when cuda device-side assertion error is triggered,enhancement,2022-08-08 21:44:18 +0000 UTC
3626,CLOSED,When I run tritonserver.exe on windows, I encountered the following problems,,2023-01-11 08:32:15 +0000 UTC
3624,CLOSED,dynamic batching not working properly while requests waiting in queue,bug, investigating,2022-01-24 16:08:41 +0000 UTC
3623,CLOSED,failed to load model :at least one version must be available under the version policy of model,,2021-11-29 19:51:58 +0000 UTC
3622,CLOSED,backend development: cannot convert string to datatype,,2021-11-26 13:56:19 +0000 UTC
3621,CLOSED,release memory,enhancement,2021-11-30 09:50:13 +0000 UTC
3620,CLOSED,Failed to build triton server with docker at branch r20.12,,2021-12-01 08:36:34 +0000 UTC
3619,CLOSED,How to Get Model's FLOPS In TIS?,enhancement,2023-07-10 22:55:31 +0000 UTC
3617,CLOSED,Failed to build r21.05 in Docker container,,2021-11-29 10:04:36 +0000 UTC
3616,CLOSED,Getting (unsorted) value of all classes as output,,2021-11-26 13:46:37 +0000 UTC
3615,CLOSED,Error in using S3-Compatible Storage [Oracle Cloud Infrastructure (OCI) Object Storage],,2021-11-30 15:36:36 +0000 UTC
3614,CLOSED,floating point exception using self built python backend and triton, centos,,2021-12-01 01:46:21 +0000 UTC
3613,CLOSED,Segmentation fault in libtriton_pytorch.so with invalid inputs,,2022-11-16 09:05:43 +0000 UTC
3612,CLOSED,Allow different input types for different inputs in perf_analyzer,,2021-12-22 18:30:07 +0000 UTC
3610,OPEN,Triton Inference Server binary distribution for Ubuntu x64,enhancement,2022-02-01 03:44:49 +0000 UTC
3609,CLOSED,The model deployed with TensorRT could not be load,,2023-05-27 16:35:12 +0000 UTC
3608,CLOSED,python_backend always tries to chmod the triton_python_backend_stub,,2022-06-16 20:26:08 +0000 UTC
3607,CLOSED,undefined symbol: TRITONBACKEND_StateBuffer,,2021-11-29 05:52:33 +0000 UTC
3604,CLOSED,Op type not registered 'SentencepieceOp' for Universal Sentence Encoder,question,2021-12-02 04:24:28 +0000 UTC
3603,CLOSED,Pip install tritonclient[all] not working in ubuntu 20.04,,2023-03-29 03:41:52 +0000 UTC
3602,CLOSED,Ensemble models with multiple inputs or outputs,,2021-11-29 18:07:48 +0000 UTC
3601,CLOSED,protobuf version issue,,2023-04-10 16:19:00 +0000 UTC
3599,CLOSED,Considerably higher "compute infer" time when client geographically further from server,investigating,2022-01-21 18:54:28 +0000 UTC
3597,OPEN,Allow triton to read from multiple cloud model repositories,enhancement,2021-11-23 03:27:30 +0000 UTC
3596,CLOSED,Hi, I have some question about triton/onnxruntime/tensorrt,,2021-12-07 23:32:57 +0000 UTC
3595,CLOSED,no model loaded by triton,,2021-12-07 23:34:13 +0000 UTC
3594,OPEN,Support external shared memory stored in a Redis server,enhancement,2021-11-27 13:39:36 +0000 UTC
3593,CLOSED,Error when converting the automatic config json to config.pbtxt,bug,2022-03-29 16:38:38 +0000 UTC
3584,CLOSED,Generate config.pbtxt,,2021-11-24 10:18:04 +0000 UTC
3583,CLOSED,automatic model load / unload or a lockable store extension,enhancement,2022-01-20 23:51:47 +0000 UTC
3581,CLOSED,Is there any way to check if the client is disconnected? Or a way to force close the model?,question,2021-11-29 18:02:04 +0000 UTC
3580,CLOSED,Stateful model example for the python backend,,2021-11-21 09:53:54 +0000 UTC
3579,CLOSED,triton server supports multi-version TensorRT backend,,2021-11-24 02:55:48 +0000 UTC
3578,CLOSED,Unknown type name 'NoneType',question,2021-12-10 22:18:52 +0000 UTC
3577,CLOSED,Triton Server return sequence flags errors in each 6 batch processing,,2021-12-07 00:12:21 +0000 UTC
3576,CLOSED,Unable to find the implementation of the pure virtual function Run() function of the BackendContext structure,,2021-11-17 18:55:57 +0000 UTC
3575,OPEN,[Question] Poll mode with --load-model,enhancement,2022-10-31 14:49:59 +0000 UTC
3574,CLOSED,Slower ONNX inference on tritonserver than on jetson-voice,,2021-11-30 22:39:12 +0000 UTC
3573,CLOSED,Unexpected inference output 'detections' for model 'yolov4',,2021-11-17 06:58:24 +0000 UTC
3572,CLOSED,Triton Inference Server is 10X Slower than TensorFlow Serving!!!?,performance, investigating,2022-01-31 21:55:42 +0000 UTC
3571,CLOSED,How does the client call HTTP request to send an image file (such as a.jpg) to the server?,,2021-11-15 23:00:29 +0000 UTC
3570,CLOSED,CMake Error In Centos,,2022-08-23 06:23:02 +0000 UTC
3566,CLOSED,Can Give a Centos version Model_analyzer build.py. Now this build script just for window or ubantu, I have to make my own Dockerfile, But there many bug report.,,2021-11-13 00:14:30 +0000 UTC
3565,CLOSED,Is it possible to release the additional gpu memory occupied for inference on a batch?,,2021-11-17 05:18:35 +0000 UTC
3564,CLOSED,How to send batch with different sizes in inference client request,,2021-11-17 00:21:50 +0000 UTC
3563,CLOSED,triton server is down after inferencing with one request,bug,2022-03-25 16:47:22 +0000 UTC
3561,CLOSED,Failed to build triton server on an aarch64 device with error "error: ‘size_t’ does not name a type",,2021-11-11 14:11:48 +0000 UTC
3560,CLOSED,python backend model instances as threads instead of separate processes?,,2021-11-30 22:37:11 +0000 UTC
3559,CLOSED,Signal 11 received and server down when inferring an Onnx model,,2021-11-11 18:25:58 +0000 UTC
3554,CLOSED,RPC Client report Unimplemented desc,,2021-11-10 16:38:21 +0000 UTC
3553,CLOSED,How to measure performance (throughput, latency) when running two different models run concurrently?,,2021-11-10 17:01:50 +0000 UTC
3552,CLOSED,Unable to compile identity_backend,,2021-11-11 14:45:54 +0000 UTC
3551,CLOSED,Documentation for jetson should be updated for client installation,,2021-11-10 16:33:44 +0000 UTC
3548,CLOSED,Not able to load the BertForSequenceClassification model from huggingface,pytorch ngc,2022-07-27 13:08:26 +0000 UTC
3547,CLOSED,[Python Backend] Send PbTensor to cpu for calling as_numpy() or add a function as_cupy(),enhancement, investigating,2023-01-24 22:42:06 +0000 UTC
3546,CLOSED,CondaPackError: Cannot pack an environment with editable packages,,2021-11-15 10:49:19 +0000 UTC
3544,CLOSED,triton-client no matches found from pip install ?,,2022-07-13 10:52:39 +0000 UTC
3543,CLOSED,How to transfer GPU memory data to CPU memory in C++ custom backend,,2021-11-08 11:09:56 +0000 UTC
3542,CLOSED,how to set CMAKE_EXPORT_COMPILE_COMMANDS,,2021-11-09 01:00:44 +0000 UTC
3541,CLOSED,Need help authoring Model configuration for Pytorch MNIST,,2021-12-06 13:51:42 +0000 UTC
3537,CLOSED,output tensor of [1, 1000, 1, 1] 'fc6_1' output layer in densenet onnx,,2021-11-05 08:19:14 +0000 UTC
3534,CLOSED,String Outputs- Setting Shape and Output Config,,2021-11-30 22:33:52 +0000 UTC
3532,CLOSED,How can I check nvidia driver version built in images?,,2021-11-04 04:11:30 +0000 UTC
3529,CLOSED,TensorRT Backend Installation Error,question,2021-11-30 22:33:28 +0000 UTC
3528,CLOSED,Tensorflow Object Detection Prediction,bug, question,2021-11-30 22:39:20 +0000 UTC
3527,CLOSED,max_batch_size in config.pbtxt refer to model batch size or request batch size ?,question,2023-02-16 18:14:02 +0000 UTC
3525,CLOSED,Prometheus not working with Triton,bug,2022-05-23 16:38:43 +0000 UTC
3524,CLOSED,struct.error: unpack_from requires a buffer of at least 274435 bytes,bug,2021-11-29 19:53:44 +0000 UTC
3523,CLOSED,Custom backend (C++ or python) Whats the difference ?,question,2021-11-03 03:44:46 +0000 UTC
3522,CLOSED,How to debug a custom backend,question,2021-11-05 01:59:35 +0000 UTC
3519,CLOSED,Load buit-in OpenVINO failed,bug,2021-11-22 23:38:31 +0000 UTC
3518,CLOSED,`cudaCheck` fails when provided `_CUDA_COMPAT_REALLIB`,question,2021-11-02 09:01:50 +0000 UTC
3515,CLOSED,Standard Output in Python Backend,,2021-10-29 20:21:03 +0000 UTC
3512,CLOSED,perf_analyzer report indices element out of data bounds, idx=1936311911 must be within the inclusive range [-100000,99999],investigating,2022-03-01 01:52:59 +0000 UTC
3511,CLOSED,"Failed to allocate CUDA memory with byte size" WARNNING,question,2022-07-19 11:35:48 +0000 UTC
3509,CLOSED,unable to create shared memory region,,2021-11-30 22:29:18 +0000 UTC
3507,CLOSED,How to request batch inputs to server, I want recall 200 creative ideas, but the input in config.pbtxt only for one,,2021-11-10 07:25:08 +0000 UTC
3506,CLOSED,MIG deployment of triton gives error on GKE,,2021-10-31 09:06:21 +0000 UTC
3505,CLOSED,unexpected inference output 'OUTPUT__0' for model 'fil',,2021-10-27 22:11:44 +0000 UTC
3504,CLOSED,Error while deploying nvidia triton inference on AWS EKS,,2021-11-12 22:44:20 +0000 UTC
3503,CLOSED,к21.04 broken link in release notes,question,2021-10-28 19:35:03 +0000 UTC
3502,CLOSED,Does triton support TTS audio streaming synthesis？,,2021-11-12 22:40:38 +0000 UTC
3499,CLOSED,Save files in server,,2021-11-09 18:02:16 +0000 UTC
3498,CLOSED,Unable to build CPU only image,bug,2021-11-30 22:28:58 +0000 UTC
3496,CLOSED,Dynamic Batching in client script,,2021-11-12 22:41:15 +0000 UTC
3495,CLOSED,Creating custom python backend environment,bug,2021-12-17 14:42:31 +0000 UTC
3494,CLOSED,Unable to use shm using simple_http_shm_client,,2021-10-25 18:25:45 +0000 UTC
3493,CLOSED,pytorch backend has lowergpu utilization,question,2021-11-12 22:42:02 +0000 UTC
3492,CLOSED,custom backend handling of unexpectly closed sequence under sequence batcher oldest Strategy,enhancement, question,2023-07-06 18:15:30 +0000 UTC
3491,CLOSED,Witch backend should I use for gettting best performance,,2021-10-23 18:19:39 +0000 UTC
3490,CLOSED,Is it possible to redirect a gRPC request from the Triton client?,question,2021-11-30 22:27:33 +0000 UTC
3489,CLOSED,Clear documentation about all parameters in config.pbtxt meaning?,,2021-12-15 01:23:48 +0000 UTC
3488,CLOSED,core dumps error,investigating,2021-11-30 22:27:18 +0000 UTC
3485,CLOSED,Version policy `specific` doesn’t work as expected. It doesn’t respect the model_version parameter during inference.,bug,2022-01-21 18:13:54 +0000 UTC
3484,OPEN,Label_filename content request,enhancement,2023-02-07 23:12:42 +0000 UTC
3483,CLOSED,Can the ensembled model implement branching logic?,,2021-12-01 16:28:25 +0000 UTC
3482,OPEN,Is python backend going to support asyncio?,enhancement,2023-02-03 01:27:42 +0000 UTC
3480,OPEN,unable to load custom python environment with python backend,bug,2021-12-07 16:01:37 +0000 UTC
3479,CLOSED,Deploy Triton using Kubernetes,,2021-11-12 22:43:16 +0000 UTC
3478,CLOSED,looser throw specifier for ‘virtual const char* google::protobuf::FatalException::what() const’,,2021-11-17 00:43:01 +0000 UTC
3475,CLOSED,Intermittent issue with loading a python backend models (21.08),bug,2021-11-30 15:27:40 +0000 UTC
3474,CLOSED,Device Auto Reallocaton not working as expected,bug, investigating,2021-11-03 07:11:23 +0000 UTC
3473,CLOSED,ONNX with TensorRT Optimization Model Warmup not work,,2022-03-25 04:27:34 +0000 UTC
3471,CLOSED,Triton Explicit Model control mode cloud serving advice,enhancement,2022-09-22 20:52:26 +0000 UTC
3470,CLOSED,Using String outputs for Custom C++ Backend Models,,2021-10-27 17:48:16 +0000 UTC
3469,CLOSED,jimeter test, tps is not stable,,2021-11-01 16:20:23 +0000 UTC
3468,CLOSED,Unable to deploy Resnet.,,2021-11-12 22:54:35 +0000 UTC
3467,CLOSED,label_filename usage,,2021-10-22 22:05:25 +0000 UTC
3465,CLOSED,Unable to grpcurl to inference.GRPCInferenceService/ServerLive,,2021-11-12 22:55:06 +0000 UTC
3464,CLOSED,I saved a tensorflow model as the saved_model format of the serialized input of tf.Example, how to deploy the triton service and infer,bug,2023-05-19 22:37:38 +0000 UTC
3460,CLOSED,GPU metrics are not matching with nvidia-smi output,investigating,2021-11-30 22:52:33 +0000 UTC
3459,CLOSED,Condition checking in ensemble,,2021-12-22 17:49:52 +0000 UTC
3456,CLOSED,Not able to provide <perf-analyzer-flags> 'shape' for perf_analyzer in config.yaml, results in termination,,2021-10-12 17:34:15 +0000 UTC
3455,CLOSED,Can we provide pure cmake builds without mixing python scripts and cmake files and download steps?,,2021-11-01 16:19:18 +0000 UTC
3452,OPEN,Same model but different results between triton and native tensorrt engine,bug,2023-06-23 19:36:33 +0000 UTC
3451,CLOSED,Core dump caused by overwhelming requests,,2021-11-01 16:18:50 +0000 UTC
3450,CLOSED,Triton backend API version does not support this backend,,2021-10-12 18:08:51 +0000 UTC
3448,CLOSED,Python backend model not loading in recent release,,2021-12-22 17:30:21 +0000 UTC
3446,CLOSED,No throughput gain on increasing number of GPUs,,2021-10-20 12:29:44 +0000 UTC
3445,CLOSED,Unable to find lib triton_python.so,,2021-10-12 03:23:54 +0000 UTC
3444,CLOSED,Possibilities for shared memory and CUDA shared memory,,2021-10-14 21:48:18 +0000 UTC
3443,CLOSED,Change Documentation of Instance Groups to prevent Misunderstandings,,2021-11-30 22:42:50 +0000 UTC
3442,CLOSED,Add installation instructions for rhel,,2021-10-18 22:02:47 +0000 UTC
3441,CLOSED,will ensemble model pass the GPU pointer to next model?,question,2022-07-27 00:46:40 +0000 UTC
3429,CLOSED,Docker fails to register cuda shared memory,bug,2023-05-16 18:27:04 +0000 UTC
3428,CLOSED,Triton Server Shared Memory - Free Unused Memory from Multiple Processes in C++,,2021-10-06 03:21:31 +0000 UTC
3426,CLOSED,How to use a YOLO detection + DeepSORT tracking models in Triton?,,2023-03-08 11:21:01 +0000 UTC
3425,CLOSED,unable to build custom image: unexpected keyword argument,,2021-10-01 18:45:33 +0000 UTC
3420,CLOSED,how to profile GPU input/output tensors on python backend,,2021-09-29 19:21:59 +0000 UTC
3419,CLOSED,Ability to have optional inputs,enhancement,2021-12-14 00:49:59 +0000 UTC
3418,CLOSED,Onnxruntime execute failure,bug,2022-06-07 16:59:38 +0000 UTC
3417,CLOSED,TensorRT Backend Repo build failed.,,2021-09-30 05:29:21 +0000 UTC
3416,CLOSED,[Questions] Why is the queue time high?,,2021-09-29 22:22:51 +0000 UTC
3414,CLOSED,python-backend r21.09-py3 manifest unknown,,2021-09-28 19:21:18 +0000 UTC
3413,CLOSED,Improve ensemble concurrent performance,,2021-10-18 22:27:41 +0000 UTC
3410,CLOSED,Clear documentation on GRPC health endpoint,,2021-11-30 22:48:33 +0000 UTC
3409,OPEN,Packages for triton server and its components.,enhancement,2021-09-27 21:43:37 +0000 UTC
3407,CLOSED,Problem with sending float tensors to the server,,2022-12-07 08:56:55 +0000 UTC
3406,CLOSED,Out of order on processing sequence,,2021-10-07 01:19:07 +0000 UTC
3405,CLOSED,how to change a torchscript model to stateful model to use the sequence_batching config,,2021-10-26 19:04:13 +0000 UTC
3401,CLOSED,error: unable to run model: failed to parse the request JSON buffer: The document is empty. at 0,investigating,2021-12-22 00:43:52 +0000 UTC
3400,CLOSED,Why client expriment v2 api in r20.03 can not request 20.03 server,investigating,2021-09-27 03:50:31 +0000 UTC
3399,CLOSED,Misleading gRPC status codes returned for some error cases,enhancement, investigating,2022-07-13 21:42:23 +0000 UTC
3395,CLOSED,Dynamic Batching for Variable Shaped Inputs,,2021-10-07 19:15:08 +0000 UTC
3394,CLOSED,Asynchronous Operation for Request/Response for Python Backed,enhancement,2022-07-18 23:23:54 +0000 UTC
3393,CLOSED,TFLite Backend,,2022-11-07 22:01:28 +0000 UTC
3391,CLOSED,`perf_analyzer` error while loading shared libraries: `libcudart.so.11.0`,,2021-10-01 18:29:17 +0000 UTC
3390,CLOSED,multithread failed,,2021-09-24 19:43:26 +0000 UTC
3389,CLOSED,multithread failed,,2021-09-24 19:43:35 +0000 UTC
3386,CLOSED,Python backend on CPU is slower when serving a pytorch model,bug, investigating,2022-01-27 01:45:38 +0000 UTC
3385,CLOSED,TorchScript gelu signature difference,,2021-09-23 07:58:09 +0000 UTC
3384,CLOSED,Can't load model by API,,2021-11-30 22:50:03 +0000 UTC
3383,CLOSED,AWS S3 bucket model repository failure,,2021-11-01 12:51:16 +0000 UTC
3382,CLOSED,Inconsistency in CUDA compatibility check,,2022-01-21 23:16:20 +0000 UTC
3380,CLOSED,Release triton server image 21.09+,,2021-09-21 06:29:10 +0000 UTC
3379,CLOSED,GPU memory consumption increases after model is loaded,,2021-11-30 22:55:10 +0000 UTC
3378,CLOSED,Concurrent Model Execution In Same Client Script,,2021-10-26 13:22:37 +0000 UTC
3377,CLOSED,Multiple models inference in just 1 client script,,2021-10-07 18:56:27 +0000 UTC
3376,CLOSED,why a model might take longer per inference request after a different model is run?,investigating,2023-07-10 22:44:23 +0000 UTC
3374,CLOSED,Why expriment v2 api in r20.03 can't request 20.03 server,,2021-09-24 02:58:42 +0000 UTC
3373,OPEN,Ensemble of models are executed over different devices,enhancement,2021-09-17 15:54:37 +0000 UTC
3372,CLOSED,tritonclient.utils.shared_memory not available on Jetson tritonclient[all]=2.8.0,enhancement,2021-09-19 15:17:38 +0000 UTC
3371,CLOSED,Cannot load model using S3 / MinIO,,2021-09-15 10:44:12 +0000 UTC
3370,CLOSED,Does tensorflow-backend support multi-stream on a single GPU?,,2021-09-16 22:20:59 +0000 UTC
3369,CLOSED,2 or more models running in parallel,,2021-09-17 05:11:14 +0000 UTC
3364,CLOSED,Enable querying for desired output memory type,enhancement,2021-12-02 01:11:28 +0000 UTC
3362,CLOSED,Crashing when sending 1000 requests on 10 concurrent connections,,2021-09-15 13:11:53 +0000 UTC
3361,CLOSED,Loading CPU/GPU dyncamically,,2021-09-14 17:13:18 +0000 UTC
3360,CLOSED,Allow http server to bind to specific address/interface,enhancement, good first issue,2022-04-04 17:48:23 +0000 UTC
3358,CLOSED,Triton on AWS ec2 instance: cuda_memory_manager.cc:115] CUDA memory pool disabled,,2021-09-11 07:24:04 +0000 UTC
3353,CLOSED,Connection reset by peer,,2021-10-28 00:05:11 +0000 UTC
3350,CLOSED,about config.pbtxt,,2021-09-10 16:54:40 +0000 UTC
3349,CLOSED,Model Load Lifecycle,,2021-09-30 18:56:55 +0000 UTC
3348,CLOSED,PyTorch execute failure: isTensor(); Expected Tensor but got GenericList,,2021-10-28 01:44:20 +0000 UTC
3347,CLOSED,Is it possible to use tensorflow with GPU on custom python backend?,,2021-09-14 17:07:37 +0000 UTC
3344,CLOSED,An option to automatically re-assign device for CPU only ops in tensorflow SavedModel,,2021-09-17 09:13:48 +0000 UTC
3343,CLOSED,Pass different input size in a batch,,2021-10-18 22:45:08 +0000 UTC
3340,CLOSED,Tensorflow backend support for parallelism,,2021-09-09 19:18:46 +0000 UTC
3337,CLOSED,inference failed: in ensemble unexpected deadlock,,2021-09-09 08:40:50 +0000 UTC
3336,CLOSED,How to provide dynamic input size in ensemble model,,2021-09-08 18:58:39 +0000 UTC
3335,CLOSED,How can I improve the inference speed?,,2021-09-09 04:15:28 +0000 UTC
3334,CLOSED,Triton server is slower than pytorch model,,2021-11-15 23:01:55 +0000 UTC
3333,CLOSED,Defining multiple key-value pairs in ensemble model config.pbtxt,,2021-09-23 17:18:04 +0000 UTC
3332,CLOSED,AttributeError: module 'triton_python_backend_utils' has no attribute 'InferenceRequest',,2021-09-08 18:37:04 +0000 UTC
3328,CLOSED,How to pass different input sizes to different models in an ensemble?,,2021-09-08 07:21:09 +0000 UTC
3327,CLOSED,is the dynamic batcher setting sucess?,,2021-09-08 17:03:50 +0000 UTC
3326,CLOSED,Scaling multiple GPUs,,2021-11-30 22:55:20 +0000 UTC
3325,CLOSED,TRITON server returning wrong inferences,,2021-09-16 22:21:18 +0000 UTC
3322,CLOSED,make: *** No rule to make target 'triton-python-backend-stub'.,,2021-09-09 18:15:05 +0000 UTC
3321,CLOSED,triton_server slower than tensorflow serving and python API,question,2021-12-22 00:33:08 +0000 UTC
3320,CLOSED,Memory leak issue on using load/unload API to dynamic loading TensorRT model,bug,2021-12-16 06:25:25 +0000 UTC
3318,CLOSED,Shape problem when using SavedModel,,2021-09-07 16:44:16 +0000 UTC
3316,CLOSED,Allow selected models in the model repository not to be loaded,,2021-09-03 15:58:07 +0000 UTC
3312,CLOSED,Why the Yolov5s speed is very slow neither using dynamic batch size or multiple instances?,,2021-11-17 07:58:58 +0000 UTC
3308,CLOSED,Facing issue while using Yolov5s with Trition inference Server,,2022-11-22 03:18:08 +0000 UTC
3307,CLOSED,How to rename input name of torchscript model?,,2021-09-09 18:57:42 +0000 UTC
3306,CLOSED,Dynamically switch floating point precision for TensorRT engine,enhancement, question,2021-11-23 00:01:56 +0000 UTC
3303,CLOSED,http client for a model with multiple outputs,question,2023-07-05 12:47:44 +0000 UTC
3302,CLOSED,The current model becomes slow after running another model,,2021-09-18 06:10:18 +0000 UTC
3301,CLOSED,max_batch_size not in op error reported for tensorflow tensorrt model,investigating,2021-09-27 22:45:15 +0000 UTC
3300,CLOSED,Can NMT models can be deployed with triton inference server ?,question,2021-09-01 18:10:02 +0000 UTC
3299,CLOSED,Periodic dead of server while using python backend,bug,2023-02-21 17:51:26 +0000 UTC
3292,CLOSED,Using Triton as a custom service in GitLab CI,question,2021-09-01 22:35:28 +0000 UTC
3290,CLOSED,Half Precision TF inference error (DT_HALF and Einsum),investigating,2021-10-08 18:19:21 +0000 UTC
3288,CLOSED,Build error withou docker,,2021-08-30 16:51:45 +0000 UTC
3287,CLOSED,Triton21.05 has problem when load model from Minio,investigating,2022-02-24 16:38:43 +0000 UTC
3286,OPEN,Batched Prediction for Python backend,enhancement,2022-02-25 14:21:04 +0000 UTC
3284,CLOSED,Question regarding string request/response with HTTP frontend and python backend,question,2021-09-03 22:56:10 +0000 UTC
3283,CLOSED,Build ONNX Runtime Backend image failed,,2021-09-17 20:37:05 +0000 UTC
3282,CLOSED,Triton repository agent checksum - readme broken link,,2021-08-31 17:18:21 +0000 UTC
3281,CLOSED,【20210826】 multi model-repository is invalid,,2022-11-22 03:17:54 +0000 UTC
3275,CLOSED,Running nvidia inference server without an Nvidia GPU,,2021-08-25 13:37:53 +0000 UTC
3274,CLOSED,Performance on triton with python backend,performance,2021-08-30 14:38:15 +0000 UTC
3271,CLOSED,Does TIS supports other devices such as google's TPU?,,2021-09-03 21:50:59 +0000 UTC
3265,CLOSED,[PyTorch Backend] Triton server consumes too much GPU memory,,2021-09-03 22:57:05 +0000 UTC
3264,CLOSED,Sagemaker and KFServing port clash,,2021-08-23 13:57:39 +0000 UTC
3263,CLOSED,How to Add Custom Models with different framework in Triton inference server and have to serve the model and utilize the api,,2021-09-06 12:18:33 +0000 UTC
3262,CLOSED,Build modified triton from source in Jetson,,2021-09-28 12:15:32 +0000 UTC
3261,CLOSED,Image Segmentation Output,,2021-09-03 21:51:20 +0000 UTC
3260,CLOSED,Client Script Error,,2021-09-20 14:47:08 +0000 UTC
3259,CLOSED,python backend pb_utils.InferenceResponse can adding message argument for the responses output ?,,2021-08-23 14:17:09 +0000 UTC
3258,CLOSED,the result of ensemble model is wrong and the result of single model is right.,,2021-08-22 01:20:14 +0000 UTC
3256,CLOSED,Missing package configuration: prometheus-cpp,question,2021-08-23 15:26:43 +0000 UTC
3255,CLOSED,Kubernetes unable to kill container,,2021-08-26 08:03:36 +0000 UTC
3254,CLOSED,Tensorflow Segmentation Model Deployment On Triton Inference Server,,2021-09-03 21:52:23 +0000 UTC
3253,CLOSED,Build python backend error using docker,,2021-08-24 03:19:54 +0000 UTC
3252,CLOSED,I use my yolov5l tensorrt model to deploy on triton, it will instantly fill up the GPU memory,,2021-08-20 08:47:28 +0000 UTC
3251,CLOSED,Avg request latency to Avg HTTP time up 5000 usec,,2021-09-30 02:41:03 +0000 UTC
3248,CLOSED,Inconsistent implementation results,question,2021-09-03 21:51:49 +0000 UTC
3246,CLOSED,Triton Ensemble model: Unable to get multiple output,,2021-08-19 16:43:56 +0000 UTC
3245,CLOSED,Accumulate inference time with an ensemble model is way slower than the slowest individual,,2021-09-03 22:58:11 +0000 UTC
3244,CLOSED,Dockerfile in building triton,,2021-11-18 18:40:11 +0000 UTC
3239,CLOSED,Unable to set input with 0 dimension shape for non-batching model,,2021-08-17 17:04:38 +0000 UTC
3237,CLOSED,FileNotFoundError: [Errno 2] No such file or directory: '/tmp/folder31uWBi/1/model.py',bug,2021-08-18 23:04:45 +0000 UTC
3234,CLOSED,tritonserver:<version>py3-min Dockerfile,,2021-08-18 20:37:50 +0000 UTC
3228,CLOSED,Release Python client on PyPI,enhancement,2021-12-02 00:58:48 +0000 UTC
3227,CLOSED,Load triton_python_backend_stub from S3 model repository,bug,2021-09-07 02:09:52 +0000 UTC
3225,CLOSED,Can we fine tune a model with triton server?,,2021-08-12 15:42:43 +0000 UTC
3224,CLOSED,Install Triton Server From Source Code On Jetson Nano,,2021-08-11 17:27:00 +0000 UTC
3223,CLOSED,CPU triton server,,2021-08-30 21:02:00 +0000 UTC
3222,CLOSED,Triton with python backend: not Using Python execution env *.tar.gz file,,2021-08-13 02:44:23 +0000 UTC
3219,CLOSED,sending an output with wrong datatype (e.g. integers > 256 as datatype uint8) should fail,bug,2021-09-08 19:33:37 +0000 UTC
3218,CLOSED,Is dynamic batch trt model file required when using dynamic_batching,,2021-08-30 21:00:12 +0000 UTC
3217,CLOSED,[StatusCode.INVALID_ARGUMENT] unable to find data for input tensor 'input_tensor',,2021-08-10 07:23:01 +0000 UTC
3215,CLOSED,Triton Ensemble Model - seems to be executing each model multiple times.,question,2021-08-23 14:53:40 +0000 UTC
3213,CLOSED,Error in Build of Triton server using --no-container-build,,2021-08-30 20:59:57 +0000 UTC
3212,OPEN,Can I load costum layer or plugin from Minio or S3?,enhancement,2022-02-08 09:39:12 +0000 UTC
3211,CLOSED,Concurrent requests for the same model lead to inconsistent output results,,2022-06-30 03:59:47 +0000 UTC
3210,CLOSED,error: creating server: INTERNAL - Could not get MetaData for bucket with name 192.168.x.xxx:9000,,2021-08-09 05:24:48 +0000 UTC
3207,CLOSED,Unregistering system shared memory region before async requests complete causes server crash,question,2021-08-07 09:20:03 +0000 UTC
3206,CLOSED,How to send binary data in `perf_analyzer`?,question,2021-08-30 21:00:37 +0000 UTC
3204,CLOSED,Unable to run TensortRT execution accelerator with an ONNX model.,,2021-08-05 20:03:40 +0000 UTC
3203,CLOSED,How to build the PyTorch Backend on jetson?,question,2021-11-06 12:12:36 +0000 UTC
3198,CLOSED,Clarification of error message: Poll failed for model directory 'x': output 'output.0' for ensemble 'x' is not written,question,2021-08-04 21:23:27 +0000 UTC
3197,CLOSED,Include triton backend license files in tritonserver container image.,enhancement, investigating,2021-08-05 21:40:40 +0000 UTC
3196,CLOSED,segment fault when running tritonserver which is built from source,investigating,2021-08-05 03:30:13 +0000 UTC
3195,CLOSED,how can I control the cuda memory for models?,question,2021-08-11 21:25:17 +0000 UTC
3194,CLOSED,openvino_backend has much lower performance than tensorFlow_backend,performance, investigating,2022-01-07 18:13:56 +0000 UTC
3193,CLOSED,how can I checkout to r20.12?,,2021-08-04 06:16:35 +0000 UTC
3191,CLOSED,Certain FP16 traced pytorch models with batchnorm no longer work with r21.07,bug, investigating,2021-08-24 06:30:50 +0000 UTC
3189,CLOSED,python backend complains about modulenotfound,,2021-08-12 03:49:28 +0000 UTC
3188,CLOSED,Triton on KFServing errors on every request - "Infer failed: input 'features' already exists in request",,2021-09-03 22:58:32 +0000 UTC
3187,CLOSED,Triton on KFServing errors on every request - " Infer failed: input 'features' already exists in request",,2021-08-03 14:31:23 +0000 UTC
3183,CLOSED,Python backend server stuck after initializing,,2021-08-10 16:40:45 +0000 UTC
3179,CLOSED,No performance gain in models from Tensorflow model zoo,,2021-09-17 20:35:39 +0000 UTC
3178,CLOSED,SageMaker HTTPService automatically starts in r21.07/r21.06,,2021-08-04 18:42:19 +0000 UTC
3177,CLOSED,[INTERNAL] Attempting to access response which is not yet allocated,,2021-08-09 22:18:54 +0000 UTC
